Instance_name,frameTime,GoldStandard,time,FM1 ,FM2 ,FM3 ,FF1 ,FF2 ,FF3
train_2,5.4,0.33847,5.4,0.56,0.32,0.41,0.34,0.14,0.24
train_2,5.44,0.33847,5.44,0.56,0.32,0.41,0.34,0.14,0.24
train_2,5.48,0.33847,5.48,0.56,0.32,0.41,0.34,0.14,0.24
train_2,5.52,0.3368,5.52,0.56,0.32,0.4,0.34,0.14,0.24
train_2,5.56,0.33513000000000004,5.56,0.56,0.32,0.39,0.34,0.14,0.24
train_2,5.6,0.33347,5.6,0.56,0.32,0.38,0.34,0.14,0.24
train_2,5.64,0.3318,5.64,0.56,0.32,0.38,0.34,0.14,0.23
train_2,5.68,0.33013000000000003,5.68,0.56,0.32,0.37,0.34,0.14,0.23
train_2,5.72,0.33013000000000003,5.72,0.56,0.32,0.37,0.34,0.14,0.23
train_2,5.76,0.32847,5.76,0.56,0.32,0.37,0.34,0.14,0.22
train_2,5.8,0.32847,5.8,0.56,0.32,0.37,0.34,0.14,0.22
train_2,5.84,0.32847,5.84,0.56,0.32,0.37,0.34,0.14,0.22
train_2,5.88,0.32513000000000003,5.88,0.56,0.32,0.35,0.34,0.14,0.22
train_2,5.92,0.32347,5.92,0.56,0.32,0.35,0.34,0.14,0.21
train_2,5.96,0.32347,5.96,0.56,0.32,0.35,0.34,0.14,0.21
train_2,6.0,0.32013,6.0,0.56,0.32,0.34,0.34,0.14,0.2
train_2,6.04,0.31847,6.04,0.56,0.32,0.33,0.34,0.14,0.2
train_2,6.08,0.3168,6.08,0.56,0.32,0.33,0.34,0.14,0.19
train_2,6.12,0.31513,6.12,0.56,0.32,0.32,0.34,0.14,0.19
train_2,6.16,0.31013,6.16,0.56,0.32,0.29,0.34,0.15,0.18
train_2,6.2,0.30846999999999997,6.2,0.56,0.32,0.28,0.34,0.15,0.18
train_2,6.24,0.30513,6.24,0.56,0.32,0.26,0.34,0.16,0.17
train_2,6.28,0.3018,6.28,0.56,0.32,0.23,0.34,0.17,0.17
train_2,6.32,0.29846999999999996,6.32,0.56,0.32,0.21,0.34,0.17,0.17
train_2,6.36,0.2968,6.36,0.56,0.32,0.2,0.34,0.17,0.17
train_2,6.4,0.29513,6.4,0.56,0.32,0.19,0.34,0.17,0.17
train_2,6.44,0.29513,6.44,0.56,0.32,0.19,0.34,0.17,0.17
train_2,6.48,0.29347,6.48,0.56,0.32,0.19,0.34,0.17,0.16
train_2,6.52,0.29347,6.52,0.56,0.32,0.19,0.34,0.17,0.16
train_2,6.56,0.29347,6.56,0.56,0.32,0.19,0.34,0.17,0.16
train_2,6.6,0.29347,6.6,0.56,0.32,0.19,0.34,0.17,0.16
train_2,6.64,0.2918,6.64,0.56,0.31,0.19,0.34,0.17,0.16
train_2,6.68,0.29013,6.68,0.56,0.3,0.19,0.34,0.17,0.16
train_2,6.72,0.29013,6.72,0.56,0.3,0.19,0.34,0.17,0.16
train_2,6.76,0.29013,6.76,0.56,0.3,0.19,0.34,0.17,0.16
train_2,6.8,0.2918,6.8,0.56,0.3,0.19,0.34,0.17,0.17
train_2,6.84,0.2918,6.84,0.56,0.3,0.19,0.34,0.17,0.17
train_2,6.88,0.2918,6.88,0.56,0.3,0.19,0.34,0.17,0.17
train_2,6.92,0.2918,6.92,0.56,0.29,0.19,0.34,0.17,0.18
train_2,6.96,0.29347,6.96,0.56,0.29,0.19,0.34,0.17,0.19
train_2,7.0,0.2968,7.0,0.56,0.29,0.19,0.35,0.17,0.2
train_2,7.04,0.2968,7.04,0.56,0.29,0.19,0.35,0.17,0.2
train_2,7.08,0.29846999999999996,7.08,0.56,0.29,0.19,0.35,0.18,0.2
train_2,7.12,0.30013,7.12,0.56,0.29,0.19,0.35,0.18,0.21
train_2,7.16,0.30013,7.16,0.56,0.29,0.19,0.35,0.18,0.21
train_2,7.2,0.30013,7.2,0.56,0.29,0.19,0.35,0.18,0.21
train_2,7.24,0.30346999999999996,7.24,0.56,0.29,0.19,0.36,0.18,0.22
train_2,7.28,0.30513,7.28,0.56,0.29,0.19,0.37,0.18,0.22
train_2,7.32,0.30846999999999997,7.32,0.56,0.29,0.19,0.37,0.19,0.23
train_2,7.36,0.30846999999999997,7.36,0.56,0.29,0.19,0.37,0.19,0.23
train_2,7.4,0.30846999999999997,7.4,0.56,0.29,0.19,0.37,0.19,0.23
train_2,7.44,0.30846999999999997,7.44,0.56,0.29,0.19,0.37,0.19,0.23
train_2,7.48,0.31013,7.48,0.56,0.29,0.19,0.37,0.2,0.23
train_2,7.52,0.31346999999999997,7.52,0.56,0.29,0.19,0.39,0.2,0.23
train_2,7.56,0.31513,7.56,0.56,0.29,0.19,0.4,0.2,0.23
train_2,7.6,0.3168,7.6,0.56,0.29,0.2,0.4,0.2,0.23
train_2,7.64,0.32013,7.64,0.56,0.29,0.2,0.41,0.21,0.23
train_2,7.68,0.3218,7.68,0.56,0.29,0.21,0.41,0.21,0.23
train_2,7.72,0.32347,7.72,0.56,0.29,0.22,0.41,0.21,0.23
train_2,7.76,0.32347,7.76,0.55,0.29,0.22,0.41,0.22,0.23
train_2,7.8,0.3218,7.8,0.54,0.29,0.22,0.41,0.22,0.23
train_2,7.84,0.3218,7.84,0.54,0.29,0.22,0.41,0.22,0.23
train_2,7.88,0.3218,7.88,0.54,0.29,0.22,0.41,0.22,0.23
train_2,7.92,0.31847,7.92,0.53,0.29,0.22,0.41,0.21,0.23
train_2,7.96,0.3168,7.96,0.52,0.29,0.22,0.41,0.21,0.23
train_2,8.0,0.31346999999999997,8.0,0.5,0.29,0.22,0.41,0.21,0.23
train_2,8.04,0.31013,8.04,0.48,0.29,0.22,0.41,0.21,0.23
train_2,8.08,0.31013,8.08,0.47,0.3,0.22,0.41,0.21,0.23
train_2,8.12,0.31013,8.12,0.46,0.31,0.23,0.41,0.2,0.23
train_2,8.16,0.30846999999999997,8.16,0.45,0.31,0.23,0.41,0.2,0.23
train_2,8.2,0.30846999999999997,8.2,0.45,0.31,0.23,0.41,0.2,0.23
train_2,8.24,0.3068,8.24,0.44,0.31,0.23,0.41,0.2,0.23
train_2,8.28,0.3068,8.28,0.44,0.31,0.23,0.41,0.2,0.23
train_2,8.32,0.30513,8.32,0.43,0.31,0.23,0.41,0.2,0.23
train_2,8.36,0.30513,8.36,0.43,0.31,0.23,0.41,0.2,0.23
train_2,8.4,0.30346999999999996,8.4,0.43,0.3,0.23,0.41,0.2,0.23
train_2,8.44,0.30346999999999996,8.44,0.43,0.3,0.23,0.41,0.2,0.23
train_2,8.48,0.30346999999999996,8.48,0.43,0.3,0.23,0.41,0.2,0.23
train_2,8.52,0.3018,8.52,0.43,0.29,0.23,0.41,0.2,0.23
train_2,8.56,0.30013,8.56,0.43,0.29,0.23,0.41,0.19,0.23
train_2,8.6,0.2968,8.6,0.42,0.28,0.23,0.41,0.19,0.23
train_2,8.64,0.2968,8.64,0.42,0.28,0.23,0.41,0.19,0.23
train_2,8.68,0.29513,8.68,0.42,0.27,0.23,0.41,0.19,0.23
train_2,8.72,0.29513,8.72,0.42,0.27,0.23,0.41,0.19,0.23
train_2,8.76,0.29347,8.76,0.42,0.27,0.23,0.41,0.18,0.23
train_2,8.8,0.29347,8.8,0.42,0.27,0.23,0.41,0.18,0.23
train_2,8.84,0.29347,8.84,0.42,0.27,0.23,0.41,0.18,0.23
train_2,8.88,0.29347,8.88,0.42,0.27,0.23,0.41,0.18,0.23
train_2,8.92,0.2918,8.92,0.42,0.26,0.23,0.41,0.18,0.23
train_2,8.96,0.2918,8.96,0.42,0.26,0.23,0.41,0.18,0.23
train_2,9.0,0.29013,9.0,0.41,0.26,0.23,0.41,0.18,0.23
train_2,9.04,0.29013,9.04,0.41,0.26,0.23,0.41,0.18,0.23
train_2,9.08,0.29013,9.08,0.41,0.26,0.23,0.41,0.18,0.23
train_2,9.12,0.28847,9.12,0.4,0.26,0.23,0.41,0.18,0.23
train_2,9.16,0.28847,9.16,0.4,0.26,0.23,0.41,0.18,0.23
train_2,9.2,0.2868,9.2,0.39,0.26,0.23,0.41,0.18,0.23
train_2,9.24,0.2868,9.24,0.39,0.26,0.23,0.41,0.18,0.23
train_2,9.28,0.2868,9.28,0.39,0.26,0.23,0.41,0.18,0.23
train_2,9.32,0.28513,9.32,0.38,0.26,0.23,0.41,0.19,0.22
train_2,9.36,0.28513,9.36,0.37,0.26,0.23,0.41,0.2,0.22
train_2,9.4,0.2868,9.4,0.37,0.27,0.23,0.41,0.21,0.21
train_2,9.44,0.2868,9.44,0.36,0.27,0.23,0.41,0.22,0.21
train_2,9.48,0.28513,9.48,0.35,0.27,0.23,0.41,0.22,0.21
train_2,9.52,0.2868,9.52,0.35,0.27,0.23,0.41,0.23,0.21
train_2,9.56,0.28513,9.56,0.34,0.27,0.23,0.41,0.23,0.21
train_2,9.6,0.28347,9.6,0.33,0.27,0.23,0.41,0.23,0.21
train_2,9.64,0.28347,9.64,0.33,0.27,0.23,0.41,0.23,0.21
train_2,9.68,0.28347,9.68,0.33,0.27,0.23,0.41,0.23,0.21
train_2,9.72,0.2818,9.72,0.32,0.27,0.23,0.41,0.23,0.21
train_2,9.76,0.28347,9.76,0.32,0.27,0.23,0.41,0.24,0.21
train_2,9.8,0.28513,9.8,0.32,0.27,0.23,0.41,0.25,0.21
train_2,9.84,0.28513,9.84,0.32,0.27,0.23,0.41,0.25,0.21
train_2,9.88,0.28347,9.88,0.31,0.27,0.23,0.41,0.25,0.21
train_2,9.92,0.28347,9.92,0.31,0.27,0.23,0.41,0.25,0.21
train_2,9.96,0.2818,9.96,0.3,0.27,0.23,0.41,0.25,0.21
train_2,10.0,0.28179899999999997,10.0,0.3,0.27,0.23,0.41,0.25,0.21
train_2,10.04,0.28179899999999997,10.04,0.3,0.27,0.23,0.41,0.25,0.21
train_2,10.08,0.28179899999999997,10.08,0.3,0.27,0.23,0.41,0.25,0.21
train_2,10.12,0.28013299999999997,10.12,0.29,0.27,0.23,0.41,0.25,0.21
train_2,10.16,0.28179899999999997,10.16,0.29,0.28,0.23,0.41,0.25,0.21
train_2,10.2,0.283466,10.2,0.29,0.28,0.24,0.41,0.25,0.21
train_2,10.24,0.28513299999999997,10.24,0.28,0.28,0.24,0.43,0.25,0.21
train_2,10.28,0.28513299999999997,10.28,0.28,0.28,0.24,0.43,0.25,0.21
train_2,10.32,0.283466,10.32,0.28,0.27,0.24,0.43,0.25,0.21
train_2,10.36,0.28179899999999997,10.36,0.28,0.27,0.23,0.43,0.25,0.21
train_2,10.4,0.28013299999999997,10.4,0.27,0.27,0.23,0.43,0.25,0.21
train_2,10.44,0.27679899999999996,10.44,0.27,0.27,0.21,0.43,0.25,0.21
train_2,10.48,0.273466,10.48,0.27,0.27,0.19,0.43,0.25,0.21
train_2,10.52,0.275133,10.52,0.27,0.27,0.19,0.44,0.25,0.21
train_2,10.56,0.275133,10.56,0.27,0.26,0.18,0.46,0.25,0.21
train_2,10.6,0.275133,10.6,0.27,0.25,0.18,0.47,0.25,0.21
train_2,10.64,0.273466,10.64,0.27,0.25,0.17,0.47,0.25,0.21
train_2,10.68,0.27179899999999996,10.68,0.27,0.24,0.17,0.47,0.25,0.21
train_2,10.72,0.273466,10.72,0.27,0.24,0.17,0.48,0.25,0.21
train_2,10.76,0.27179899999999996,10.76,0.27,0.23,0.17,0.48,0.25,0.21
train_2,10.8,0.270133,10.8,0.27,0.22,0.17,0.48,0.25,0.21
train_2,10.84,0.265133,10.84,0.27,0.2,0.16,0.48,0.25,0.21
train_2,10.88,0.265133,10.88,0.27,0.2,0.16,0.48,0.25,0.21
train_2,10.92,0.265133,10.92,0.27,0.2,0.16,0.48,0.25,0.21
train_2,10.96,0.268466,10.96,0.27,0.2,0.16,0.49,0.26,0.21
train_2,11.0,0.270133,11.0,0.27,0.2,0.16,0.5,0.26,0.21
train_2,11.04,0.275133,11.04,0.27,0.21,0.16,0.52,0.26,0.21
train_2,11.08,0.27679899999999996,11.08,0.27,0.22,0.15,0.53,0.26,0.21
train_2,11.12,0.278466,11.12,0.27,0.23,0.15,0.53,0.26,0.21
train_2,11.16,0.28013299999999997,11.16,0.27,0.24,0.15,0.53,0.26,0.21
train_2,11.2,0.28179899999999997,11.2,0.27,0.25,0.15,0.53,0.26,0.21
train_2,11.24,0.28179899999999997,11.24,0.27,0.25,0.15,0.53,0.26,0.21
train_2,11.28,0.28179899999999997,11.28,0.27,0.25,0.15,0.53,0.26,0.21
train_2,11.32,0.28179899999999997,11.32,0.27,0.26,0.15,0.53,0.25,0.21
train_2,11.36,0.28179899999999997,11.36,0.27,0.26,0.15,0.53,0.25,0.21
train_2,11.4,0.28013299999999997,11.4,0.26,0.26,0.15,0.53,0.25,0.21
train_2,11.44,0.278466,11.44,0.26,0.26,0.15,0.53,0.24,0.21
train_2,11.48,0.278466,11.48,0.26,0.26,0.15,0.53,0.24,0.21
train_2,11.52,0.278466,11.52,0.25,0.27,0.15,0.53,0.24,0.21
train_2,11.56,0.278466,11.56,0.25,0.27,0.15,0.53,0.24,0.21
train_2,11.6,0.27679899999999996,11.6,0.24,0.27,0.15,0.53,0.24,0.21
train_2,11.64,0.278466,11.64,0.23,0.27,0.16,0.54,0.24,0.21
train_2,11.68,0.28179899999999997,11.68,0.23,0.27,0.17,0.55,0.24,0.21
train_2,11.72,0.28179899999999997,11.72,0.23,0.27,0.17,0.55,0.24,0.21
train_2,11.76,0.283466,11.76,0.23,0.27,0.18,0.55,0.24,0.21
train_2,11.8,0.28179899999999997,11.8,0.22,0.27,0.18,0.55,0.24,0.21
train_2,11.84,0.28179899999999997,11.84,0.22,0.27,0.18,0.55,0.24,0.21
train_2,11.88,0.28513299999999997,11.88,0.22,0.27,0.19,0.56,0.24,0.21
train_2,11.92,0.28679899999999997,11.92,0.22,0.27,0.19,0.56,0.25,0.21
train_2,11.96,0.28679899999999997,11.96,0.22,0.27,0.19,0.56,0.25,0.21
train_2,12.0,0.288466,12.0,0.22,0.27,0.2,0.56,0.25,0.21
train_2,12.04,0.288466,12.04,0.22,0.27,0.2,0.56,0.25,0.21
train_2,12.08,0.288466,12.08,0.22,0.27,0.2,0.56,0.25,0.21
train_2,12.12,0.291799,12.12,0.22,0.27,0.21,0.56,0.26,0.21
train_2,12.16,0.298466,12.16,0.22,0.27,0.22,0.59,0.26,0.21
train_2,12.2,0.30346599999999996,12.2,0.22,0.27,0.23,0.61,0.26,0.21
train_2,12.24,0.305133,12.24,0.22,0.27,0.23,0.62,0.26,0.21
train_2,12.28,0.306799,12.28,0.22,0.26,0.24,0.62,0.27,0.21
train_2,12.32,0.30846599999999996,12.32,0.22,0.25,0.24,0.64,0.27,0.21
train_2,12.36,0.30846599999999996,12.36,0.22,0.24,0.25,0.64,0.27,0.21
train_2,12.4,0.30846599999999996,12.4,0.23,0.22,0.26,0.64,0.27,0.21
train_2,12.44,0.305133,12.44,0.23,0.2,0.26,0.64,0.27,0.21
train_2,12.48,0.30346599999999996,12.48,0.23,0.18,0.27,0.64,0.27,0.21
train_2,12.52,0.30346599999999996,12.52,0.23,0.18,0.27,0.64,0.27,0.21
train_2,12.56,0.306799,12.56,0.23,0.18,0.29,0.64,0.27,0.21
train_2,12.6,0.306799,12.6,0.23,0.17,0.3,0.64,0.27,0.21
train_2,12.64,0.30846599999999996,12.64,0.23,0.16,0.32,0.64,0.27,0.21
train_2,12.68,0.310133,12.68,0.23,0.14,0.34,0.65,0.27,0.21
train_2,12.72,0.310133,12.72,0.23,0.13,0.35,0.65,0.27,0.21
train_2,12.76,0.30846599999999996,12.76,0.23,0.12,0.36,0.65,0.27,0.2
train_2,12.8,0.30846599999999996,12.8,0.23,0.12,0.36,0.65,0.27,0.2
train_2,12.84,0.306799,12.84,0.23,0.12,0.36,0.65,0.27,0.19
train_2,12.88,0.306799,12.88,0.23,0.12,0.36,0.65,0.27,0.19
train_2,12.92,0.306799,12.92,0.23,0.12,0.36,0.65,0.27,0.19
train_2,12.96,0.305133,12.96,0.23,0.11,0.36,0.65,0.27,0.19
train_2,13.0,0.30846599999999996,13.0,0.24,0.11,0.36,0.66,0.27,0.19
train_2,13.04,0.310133,13.04,0.24,0.11,0.36,0.67,0.27,0.19
train_2,13.08,0.31346599999999997,13.08,0.25,0.11,0.36,0.68,0.27,0.19
